"","n","allee","allee.f","initial.slope","slope.after.thresh"
"1568",2101,FALSE,"without Allee effect",1.02628790965101,1.61407768920293
"1569",2102,TRUE,"with Allee effect",0.427644407902231,2.64585386307082
"1570",2103,FALSE,"without Allee effect",0.940057211330159,1.84113551630921
"1571",2104,TRUE,"with Allee effect",0.773250701205964,2.64602612573052
"1572",2105,FALSE,"without Allee effect",1.16016298875623,2.05784007298855
"1573",2106,TRUE,"with Allee effect",0.637429920615289,1.5354046356266
"1574",2108,TRUE,"with Allee effect",0.836000895664419,3.71297382094488
"1575",2111,FALSE,"without Allee effect",0.679453712045176,1.47422596768925
"1576",2112,TRUE,"with Allee effect",0.948467341338445,1.77163997400647
"1577",2113,FALSE,"without Allee effect",0.73696559416621,1.8962762030996
"1578",2114,TRUE,"with Allee effect",0.869143494735207,2.61555586448037
"1579",2115,FALSE,"without Allee effect",1.18004609300265,1.94153764114368
"1580",2116,TRUE,"with Allee effect",0.67789034293702,2.16535861587384
"1581",2120,TRUE,"with Allee effect",0.997743881843095,3.31928537526061
"1582",2122,TRUE,"with Allee effect",0.861852886043952,3.46667367129603
"1583",2124,TRUE,"with Allee effect",0.26711887815481,4.98123558343354
"1584",2126,TRUE,"with Allee effect",0.840299716152485,3.37800096245472
"1585",2127,FALSE,"without Allee effect",1.27144219622712,2.27001654277944
"1586",2128,TRUE,"with Allee effect",0.12166092922162,0.642057386888224
"1587",2129,FALSE,"without Allee effect",0.859584283337331,2.05660506853117
"1588",2130,TRUE,"with Allee effect",0.323001009760024,11.1256168453902
"1589",2131,FALSE,"without Allee effect",0.653373881728778,1.82585584744591
"1590",2132,TRUE,"with Allee effect",0.279364656500282,4.4298331529499
"1591",2133,FALSE,"without Allee effect",0.540568381362583,1.42052263434052
"1592",2134,TRUE,"with Allee effect",0.883613807495537,1.73635601015378
"1593",2135,FALSE,"without Allee effect",0.974237367224073,2.09643019686636
"1594",2136,TRUE,"with Allee effect",0.718985265581176,2.08685916973037
"1595",2137,FALSE,"without Allee effect",1.27452692418354,1.77126087320907
"1596",2138,TRUE,"with Allee effect",0.331825843006673,2.10513029784342
"1597",2139,FALSE,"without Allee effect",0.807354922057749,1.57598796834931
"1598",2140,TRUE,"with Allee effect",0.761965679408561,1.94955221360174
"1599",2142,TRUE,"with Allee effect",0.511834177086548,3.39549675748609
"1600",2143,FALSE,"without Allee effect",0.990581823174585,2.07971631885746
"1601",2144,TRUE,"with Allee effect",0.863463626387714,2.96835903154698
"1602",2145,FALSE,"without Allee effect",0.610892837244911,2.33552976652312
"1603",2146,TRUE,"with Allee effect",0.805042669398462,2.65198058940743
"1604",2150,TRUE,"with Allee effect",1.17697508651509,2.55261345067818
"1605",2151,FALSE,"without Allee effect",1.15559687593456,1.91480996379524
"1606",2152,TRUE,"with Allee effect",0.678039080026687,1.86480025763925
"1607",2154,TRUE,"with Allee effect",0.483942150446832,3.17855134846899
"1608",2155,FALSE,"without Allee effect",0.917576474761998,2.19379874061759
"1609",2156,TRUE,"with Allee effect",0.341391685216658,6.31770181907917
"1610",2157,FALSE,"without Allee effect",0.893084796083526,1.540283423462
"1611",2158,TRUE,"with Allee effect",0.757991410024381,1.77256095900161
"1612",2159,FALSE,"without Allee effect",0.688425775644804,1.54785431310335
"1613",2160,TRUE,"with Allee effect",0.4095734635467,1.76907866195095
"1614",2161,FALSE,"without Allee effect",0.621488376746174,1.52491880350167
"1615",2162,TRUE,"with Allee effect",0.20030198960926,2.82732003369396
"1616",2164,TRUE,"with Allee effect",0.562670424822668,2.86219051541419
"1617",2166,TRUE,"with Allee effect",0.712236083336322,2.90257922202472
"1618",2168,TRUE,"with Allee effect",0.873443840037598,2.49064968018393
"1619",2170,TRUE,"with Allee effect",0.620924957943736,4.18290963547785
"1620",2172,TRUE,"with Allee effect",0.820689775760004,2.8576355509795
"1621",2173,FALSE,"without Allee effect",0.667424660913119,1.87757388923408
"1622",2174,TRUE,"with Allee effect",0.762057384677146,2.66909237174408
"1623",2175,FALSE,"without Allee effect",1.0682942260204,2.04813452202682
"1624",2176,TRUE,"with Allee effect",0.79168518214306,2.58584361721947
"1625",2179,FALSE,"without Allee effect",0.869650711102449,2.2775428356261
"1626",2180,TRUE,"with Allee effect",0.790227689311207,2.10271239171681
"1627",2181,FALSE,"without Allee effect",0.996972263083751,1.70183625425682
"1628",2182,TRUE,"with Allee effect",1.10243797486796,1.88859112211101
"1629",2183,FALSE,"without Allee effect",1.1163250055498,1.79469312664052
"1630",2184,TRUE,"with Allee effect",0.991504351373632,2.56763313940864
"1631",2185,FALSE,"without Allee effect",1.00531631938654,1.9782840909772
"1632",2186,TRUE,"with Allee effect",0.343467310369707,7.94306864444677
"1633",2187,FALSE,"without Allee effect",0.879845906166371,1.70290195686081
"1634",2188,TRUE,"with Allee effect",0.657924907484761,2.84131989118341
"1635",2190,TRUE,"with Allee effect",0.69418978280139,2.88018625280379
"1636",2191,FALSE,"without Allee effect",0.807354922057599,1.64530669382156
"1637",2192,TRUE,"with Allee effect",0.940826357400691,1.910098071682
"1638",2194,TRUE,"with Allee effect",0.495865157612053,3.55316483959134
"1639",2195,FALSE,"without Allee effect",1.10224013218456,1.91152069184567
"1640",2196,TRUE,"with Allee effect",0.805259960676955,2.50067177104724
"1641",2197,FALSE,"without Allee effect",1.06048761272415,2.35195082493158
"1642",2198,TRUE,"with Allee effect",1.05066126518081,2.58732100994019
"1643",2200,TRUE,"with Allee effect",0.32157171023339,8.35749041386088
"1644",2201,FALSE,"without Allee effect",0.937594001894156,1.79378188777659
"1645",2202,TRUE,"with Allee effect",0.891040157382018,2.66502103144746
"1646",2203,FALSE,"without Allee effect",0.974893957745217,1.40173421865832
"1647",2204,TRUE,"with Allee effect",0.585293241999913,1.85102488750031
"1648",2205,FALSE,"without Allee effect",1.18287070833087,1.8610516047004
"1649",2206,TRUE,"with Allee effect",0.396487537522596,4.83194516428325
"1650",2207,FALSE,"without Allee effect",0.942520580148388,0.026314655083427
"1651",2208,TRUE,"with Allee effect",0.909777812028902,0.0295191475160094
"1652",2210,TRUE,"with Allee effect",0.868449984091408,2.46306141947761
"1653",2211,FALSE,"without Allee effect",1.01113408466194,2.13195558705216
"1654",2212,TRUE,"with Allee effect",0.449041530876995,2.77730485860596
"1655",2214,TRUE,"with Allee effect",0.818049784532033,17.3481595619761
"1656",2219,FALSE,"without Allee effect",0.72582503656096,1.38783817910823
"1657",2220,TRUE,"with Allee effect",0.688093845588427,2.49346616919483
"1658",2222,TRUE,"with Allee effect",0.644526803893189,3.56679096759952
"1659",2224,TRUE,"with Allee effect",1.15658696837137,2.65993042520031
"1660",2226,TRUE,"with Allee effect",0.85718096615283,2.18604812932162
"1661",2227,FALSE,"without Allee effect",0.972848118742033,2.17444263161404
"1662",2228,TRUE,"with Allee effect",0.68298272015992,3.04243830023737
"1663",2229,FALSE,"without Allee effect",0.801970533619424,1.98768801084131
"1664",2230,TRUE,"with Allee effect",0.689746461286986,2.43647958594452
"1665",2231,FALSE,"without Allee effect",1.09519972543982,1.97488174570196
"1666",2232,TRUE,"with Allee effect",0.675036294214111,2.42610108619413
"1667",2234,TRUE,"with Allee effect",0.973439878003391,2.43656476562228
"1668",2236,TRUE,"with Allee effect",0.723764132241571,3.27101234855257
"1669",2237,FALSE,"without Allee effect",1.21140654844997,2.36150690599586
"1670",2238,TRUE,"with Allee effect",0.856730614921621,2.05489825086618
"1671",2239,FALSE,"without Allee effect",1.04991627635338,1.71214163422606
"1672",2240,TRUE,"with Allee effect",1.10903084552887,1.84745367452631
"1673",2242,TRUE,"with Allee effect",1.11369826016049,2.73005512338886
"1674",2243,FALSE,"without Allee effect",0.861946282073651,2.07794413135397
"1675",2244,TRUE,"with Allee effect",0.653026614132763,3.43592011230692
"1676",2245,FALSE,"without Allee effect",1.18845538915786,1.76344143273502
"1677",2246,TRUE,"with Allee effect",1.03483323776477,1.79336200463242
"1678",2247,FALSE,"without Allee effect",0.698385492965827,1.73457354100276
"1679",2248,TRUE,"with Allee effect",0.708866709046438,1.84634525637534
"1680",2252,TRUE,"with Allee effect",1.27861417132226,2.71058422882157
"1681",2253,FALSE,"without Allee effect",0.573642292666265,2.16898637516427
"1682",2254,TRUE,"with Allee effect",1.12342567294929,2.24333717572245
"1683",2256,TRUE,"with Allee effect",0.879398912436439,3.06956820052191
"1684",2258,TRUE,"with Allee effect",0.644604114852254,2.70177984964585
"1685",2259,FALSE,"without Allee effect",1.02952942182977,1.57097406671899
"1686",2260,TRUE,"with Allee effect",0.164039328173987,2.44786775336334
"1687",2261,FALSE,"without Allee effect",0.911202342229817,2.14518154081143
"1688",2262,TRUE,"with Allee effect",0.883366467661016,2.31055530650073
"1689",2265,FALSE,"without Allee effect",0.782688393422259,1.7915511133386
"1690",2266,TRUE,"with Allee effect",0.256444717387887,7.02824097171896
"1691",2270,TRUE,"with Allee effect",0.307058892079034,4.7519997487189
"1692",2271,FALSE,"without Allee effect",1.23483495432525,1.8923697727392
"1693",2272,TRUE,"with Allee effect",0.707360422000944,1.61456808218816
"1694",2274,TRUE,"with Allee effect",0.748855938392314,3.83839594242956
"1695",2276,TRUE,"with Allee effect",0.810067077764657,3.11674278156847
"1696",2278,TRUE,"with Allee effect",1.00593116277638,3.02031530645184
"1697",2280,TRUE,"with Allee effect",0.387344373090578,6.95217035143151
"1698",2283,FALSE,"without Allee effect",0.436586062929503,1.86470548251866
"1699",2284,TRUE,"with Allee effect",0.779131959563545,3.38765737916822
"1700",2286,TRUE,"with Allee effect",0.953128159375307,2.11331728467976
"1701",2289,FALSE,"without Allee effect",1.31459355908395,2.17048263914793
"1702",2290,TRUE,"with Allee effect",0.751543728111169,2.28403533908749
"1703",2291,FALSE,"without Allee effect",0.963707109411052,2.13175471476018
"1704",2292,TRUE,"with Allee effect",0.607897047881444,2.26734485682998
"1705",2294,TRUE,"with Allee effect",0.991827136079328,2.61267326822486
"1706",2296,TRUE,"with Allee effect",0.180511810145494,3.60275657658242
"1707",2297,FALSE,"without Allee effect",0.362570079384557,1.82360722799566
"1708",2298,TRUE,"with Allee effect",0.0752531607788916,5.13058140918699
"1709",2299,FALSE,"without Allee effect",0.842750721955342,1.50750831180809
"1710",2300,TRUE,"with Allee effect",0.588351323116579,2.32556919920946
"1711",2301,FALSE,"without Allee effect",0.850847632409073,2.05778661032494
"1712",2302,TRUE,"with Allee effect",0.878388179329955,2.25495396462843
"1713",2303,FALSE,"without Allee effect",1.02761823794887,2.15716108930972
"1714",2304,TRUE,"with Allee effect",0.985755265529528,2.13568838406793
"1715",2305,FALSE,"without Allee effect",0.863911016858409,1.78521156580134
"1716",2306,TRUE,"with Allee effect",0.426880103750578,10.3728062739282
"1717",2309,FALSE,"without Allee effect",0.73446172708109,1.89163168079313
"1718",2310,TRUE,"with Allee effect",1.01697689106696,2.63987774621902
"1719",2312,TRUE,"with Allee effect",0.672680178673691,2.64438767596123
"1720",2313,FALSE,"without Allee effect",0.836339885547059,1.8911805959637
"1721",2314,TRUE,"with Allee effect",0.435968797294549,2.09094854820876
"1722",2316,TRUE,"with Allee effect",0.559620341594761,4.51289861224619
"1723",2318,TRUE,"with Allee effect",1.09774267273964,2.86644323686572
"1724",2319,FALSE,"without Allee effect",0.868755466721693,1.56501950116765
"1725",2320,TRUE,"with Allee effect",0.888646711373889,1.92319818271857
"1726",2321,FALSE,"without Allee effect",1.00949229543513,1.94701673715444
"1727",2322,TRUE,"with Allee effect",0.82677295023068,2.63587859892089
"1728",2323,FALSE,"without Allee effect",1.04298718652055,1.99602134294377
"1729",2324,TRUE,"with Allee effect",0.923326143410005,1.8838773218764
"1730",2327,FALSE,"without Allee effect",1.11829835881113,1.82581791628908
"1731",2328,TRUE,"with Allee effect",0.789418546817602,1.78194776946539
"1732",2329,FALSE,"without Allee effect",1.04118722380151,1.69261964877681
"1733",2330,TRUE,"with Allee effect",0.795229075696821,1.64881955265416
"1734",2331,FALSE,"without Allee effect",0.68805599368527,1.49912789249312
"1735",2332,TRUE,"with Allee effect",0.591412016431844,1.77907766881065
"1736",2333,FALSE,"without Allee effect",0.909035243919629,1.7287638814856
"1737",2334,TRUE,"with Allee effect",0.559226358949445,2.74813528830309
"1738",2335,FALSE,"without Allee effect",1.31264728014169,1.7366960197556
"1739",2336,TRUE,"with Allee effect",0.711606944063464,3.23556623945591
"1740",2338,TRUE,"with Allee effect",1.03460519550514,2.99256167743142
"1741",2340,TRUE,"with Allee effect",0.799821935134599,2.73567664160777
"1742",2341,FALSE,"without Allee effect",0.79646660591489,1.95719581540773
"1743",2342,TRUE,"with Allee effect",1.10277216263139,2.14757353015626
"1744",2343,FALSE,"without Allee effect",1.33959518307127,2.5753900705892
"1745",2344,TRUE,"with Allee effect",1.17611637688847,2.22693848211878
"1746",2345,FALSE,"without Allee effect",0.713695814843359,1.86014187950932
"1747",2346,TRUE,"with Allee effect",0.725042062056033,3.78876743503575
"1748",2347,FALSE,"without Allee effect",1.1390833621682,1.81268851124998
"1749",2348,TRUE,"with Allee effect",1.03101859814792,2.01320654007604
"1750",2350,TRUE,"with Allee effect",1.05213245134204,2.27118822634112
"1751",2354,TRUE,"with Allee effect",0.930393266043923,2.22915062926744
"1752",2355,FALSE,"without Allee effect",0.857240613794831,2.50448893034012
"1753",2356,TRUE,"with Allee effect",0.846088035844255,2.49596667396956
"1754",2357,FALSE,"without Allee effect",0.642606222540099,2.15025824966688
"1755",2358,TRUE,"with Allee effect",0.56651150912195,3.30372415749352
"1756",2359,FALSE,"without Allee effect",1.01258508408797,2.29985702050183
"1757",2360,TRUE,"with Allee effect",1.00202893952835,1.97969094321419
"1758",2362,TRUE,"with Allee effect",0.611063276414449,3.14607799100691
"1759",2366,TRUE,"with Allee effect",0.825601672862941,2.35977994162076
"1760",2369,FALSE,"without Allee effect",0.945722881234056,2.0606250146607
"1761",2370,TRUE,"with Allee effect",1.18317727725188,2.20526005746047
"1762",2371,FALSE,"without Allee effect",1.08758218669427,1.92243985619783
"1763",2372,TRUE,"with Allee effect",0.665996557082823,2.59219790379589
"1764",2373,FALSE,"without Allee effect",0.722466024471091,1.97138227079703
"1765",2374,TRUE,"with Allee effect",0.242808489339625,10.2243604005493
"1766",2375,FALSE,"without Allee effect",0.82636114774946,1.64385815563112
"1767",2376,TRUE,"with Allee effect",0.723592144116518,3.21324118947478
"1768",2377,FALSE,"without Allee effect",1.19011494257074,2.15010508718683
"1769",2378,TRUE,"with Allee effect",0.927242811891664,2.16141561028406
"1770",2380,TRUE,"with Allee effect",0.275699852626556,18.2749430792872
"1771",2383,FALSE,"without Allee effect",0.438851894026945,2.21895605671579
"1772",2384,TRUE,"with Allee effect",0.513168691574138,3.80923568060952
"1773",2385,FALSE,"without Allee effect",0.918396310293892,2.04953781210063
"1774",2386,TRUE,"with Allee effect",1.02741493363281,1.80664198354242
"1775",2387,FALSE,"without Allee effect",1.06574681810075,1.84999370741456
"1776",2388,TRUE,"with Allee effect",0.873746236046213,1.7774558893948
"1777",2390,TRUE,"with Allee effect",0.240181983395781,4.83392576442673
"1778",2391,FALSE,"without Allee effect",1.19964191227739,1.62229935229794
"1779",2392,TRUE,"with Allee effect",0.662143733453358,2.95853226215247
"1780",2393,FALSE,"without Allee effect",1.01113408466194,1.48810834046678
"1781",2394,TRUE,"with Allee effect",0.1062066237709,5.44259545559245
"1782",2395,FALSE,"without Allee effect",1.64186458404674,0.0423295562390731
"1783",2396,TRUE,"with Allee effect",1.54729929614896,0.0237568743033714
"1784",2397,FALSE,"without Allee effect",0.80533722561764,1.861163491397
"1785",2398,TRUE,"with Allee effect",0.870490486864193,2.4340403378721
"1786",2399,FALSE,"without Allee effect",0.907808643562454,1.92749410580781
"1787",2400,TRUE,"with Allee effect",0.794498249546705,2.14775815672756
"1788",2402,TRUE,"with Allee effect",0.559163938352243,4.0632275933477
"1789",2404,TRUE,"with Allee effect",0.610871792571759,5.21652162656458
"1790",2405,FALSE,"without Allee effect",1.33067158855909,1.90325365598642
"1791",2406,TRUE,"with Allee effect",0.289254816197388,7.21895251182104
"1792",2407,FALSE,"without Allee effect",0.903847057511435,2.08487764707815
"1793",2408,TRUE,"with Allee effect",0.817638624078594,2.36371216750579
"1794",2410,TRUE,"with Allee effect",0.201320695173924,7.16919873849666
"1795",2411,FALSE,"without Allee effect",1.03257806889683,1.74816664237153
"1796",2412,TRUE,"with Allee effect",0.850522020852663,2.13526726582318
"1797",2413,FALSE,"without Allee effect",1.14575081625009,1.68131253916689
"1798",2414,TRUE,"with Allee effect",0.0960646681418343,1.16000780605791
"1799",2418,TRUE,"with Allee effect",0.722559293515218,3.00641570942363
"1800",2419,FALSE,"without Allee effect",0.893084796083479,1.65160298258838
"1801",2420,TRUE,"with Allee effect",0.343388569854556,5.75963209012533
"1802",2421,FALSE,"without Allee effect",0.774276774444788,1.80908956350436
"1803",2422,TRUE,"with Allee effect",0.232156214022294,3.19230476333483
"1804",2424,TRUE,"with Allee effect",1.22633081079786,2.63226785228587
"1805",2425,FALSE,"without Allee effect",1.10379494793178,2.44428189667841
"1806",2426,TRUE,"with Allee effect",0.710904181919772,2.94185663038697
"1807",2428,TRUE,"with Allee effect",0.289064513127954,6.22549958425869
"1808",2430,TRUE,"with Allee effect",1.11161422466763,2.65683341236337
"1809",2432,TRUE,"with Allee effect",0.981663266110165,2.72478773113723
"1810",2434,TRUE,"with Allee effect",0.662987434774338,3.92371301977674
"1811",2438,TRUE,"with Allee effect",1.20476354609692,2.5337200570148
"1812",2440,TRUE,"with Allee effect",1.06869778472734,2.66842242798746
"1813",2441,FALSE,"without Allee effect",1.25358527154469,0.0965000844769823
"1814",2442,TRUE,"with Allee effect",1.16911500809677,0.0426218062619301
"1815",2443,FALSE,"without Allee effect",0.64728594297413,1.80456150813239
"1816",2444,TRUE,"with Allee effect",0.491401641413278,0.158806169220789
"1817",2445,FALSE,"without Allee effect",0.981702129867227,1.85312443816616
"1818",2446,TRUE,"with Allee effect",0.774595992692297,2.44693975284023
"1819",2448,TRUE,"with Allee effect",1.0087414284834,2.41216546894367
"1820",2449,FALSE,"without Allee effect",1.00270514103421,1.50140095836723
"1821",2450,TRUE,"with Allee effect",0.473931188332218,1.37989305013491
"1822",2451,FALSE,"without Allee effect",1.08371391509526,1.72766673525498
"1823",2452,TRUE,"with Allee effect",0.816265446543484,2.39323008869585
"1824",2453,FALSE,"without Allee effect",0.61005348168401,1.53197010072813
"1825",2454,TRUE,"with Allee effect",0.601718271230321,2.56594121586659
"1826",2455,FALSE,"without Allee effect",0.916061227568701,2.09473091452974
"1827",2456,TRUE,"with Allee effect",0.589363706572533,1.6516383626022
"1828",2457,FALSE,"without Allee effect",1.20147629775819,0.649942686200835
"1829",2458,TRUE,"with Allee effect",0.671034705662549,1.8160260069968
"1830",2460,TRUE,"with Allee effect",0.522105821610591,2.18532355164679
"1831",2462,TRUE,"with Allee effect",1.07222267569787,2.48740567724422
"1832",2463,FALSE,"without Allee effect",0.87329958546429,2.04023072955708
"1833",2464,TRUE,"with Allee effect",0.873629216993318,2.18991844749751
"1834",2466,TRUE,"with Allee effect",0.860260158378678,2.76321135793915
"1835",2468,TRUE,"with Allee effect",0.732886734916856,2.34332150508306
"1836",2472,TRUE,"with Allee effect",0.953207617768411,2.4330583076281
"1837",2473,FALSE,"without Allee effect",1.1359229028457,1.78769321880965
"1838",2474,TRUE,"with Allee effect",0.14811724312262,9.12918984274829
"1839",2476,TRUE,"with Allee effect",0.735543801339724,2.5987733894168
"1840",2477,FALSE,"without Allee effect",0.991139367326099,1.82827883997653
"1841",2478,TRUE,"with Allee effect",0.345693405536035,7.82969126102713
"1842",2479,FALSE,"without Allee effect",0.991024475137654,2.05989007526717
"1843",2480,TRUE,"with Allee effect",0.623566401498468,2.05847511485348
"1844",2482,TRUE,"with Allee effect",0.913296450292718,3.34927755722431
"1845",2484,TRUE,"with Allee effect",1.0108089068709,2.64131461846935
"1846",2485,FALSE,"without Allee effect",0.678071905112589,1.75908969313532
"1847",2486,TRUE,"with Allee effect",0.264516309602482,6.64370380302062
"1848",2487,FALSE,"without Allee effect",1.11506116447771,1.78239156049803
"1849",2488,TRUE,"with Allee effect",1.01214680224382,2.35613103906455
"1850",2489,FALSE,"without Allee effect",0.788495894806339,1.63997245229856
"1851",2490,TRUE,"with Allee effect",0.417589271054947,4.1776349529546
"1852",2493,FALSE,"without Allee effect",0.799701349514178,1.51539172875369
"1853",2494,TRUE,"with Allee effect",0.926156419254664,2.41820747406726
"1854",2495,FALSE,"without Allee effect",1.18692845171162,2.28470541992662
"1855",2496,TRUE,"with Allee effect",1.09012337315257,2.18287319362724
"1856",2498,TRUE,"with Allee effect",0.810764057058727,2.48341020612536
"1857",2499,FALSE,"without Allee effect",0.980441411496182,1.70521422587993
"1858",2500,TRUE,"with Allee effect",0.86145801793177,1.77537246718216
"1859",2501,FALSE,"without Allee effect",1.13332999682582,2.16145969293775
"1860",2502,TRUE,"with Allee effect",1.01842430313114,2.4939323123819
"1861",2503,FALSE,"without Allee effect",1.27801273369667,1.92319114178091
"1862",2504,TRUE,"with Allee effect",0.302184597193866,0.857785919066024
"1863",2505,FALSE,"without Allee effect",0.762059550429766,1.73553402564145
"1864",2506,TRUE,"with Allee effect",0.843774120747376,2.10075330051924
"1865",2508,TRUE,"with Allee effect",1.20580741420177,2.62595116077887
"1866",2509,FALSE,"without Allee effect",0.896987388305588,1.94388887894042
"1867",2510,TRUE,"with Allee effect",0.821930821482899,2.25871795905562
"1868",2512,TRUE,"with Allee effect",1.07626085975881,2.40277211465532
"1869",2513,FALSE,"without Allee effect",0.579755850364135,1.80852237722397
"1870",2514,TRUE,"with Allee effect",0.793822139865765,1.69896988796781
"1871",2515,FALSE,"without Allee effect",1.20716982641513,2.07538473884691
"1872",2516,TRUE,"with Allee effect",0.65097334936784,1.88825522572578
"1873",2517,FALSE,"without Allee effect",0.756834403650619,2.30324607023111
"1874",2518,TRUE,"with Allee effect",1.17160783382431,2.66362271766872
"1875",2522,TRUE,"with Allee effect",0.739780009175082,2.77495795537845
"1876",2523,FALSE,"without Allee effect",1.23188864881218,1.83701357072678
"1877",2524,TRUE,"with Allee effect",0.183174073449338,6.12833473308843
"1878",2525,FALSE,"without Allee effect",0.95843618363255,1.87471286779263
"1879",2526,TRUE,"with Allee effect",0.602240197251555,2.76592936202041
"1880",2530,TRUE,"with Allee effect",0.558878702344989,5.11597547273115
"1881",2531,FALSE,"without Allee effect",0.894886151619718,1.78688591345231
"1882",2532,TRUE,"with Allee effect",0.696960619439205,1.98232578905528
"1883",2533,FALSE,"without Allee effect",1.22648984150799,2.00596757188763
"1884",2534,TRUE,"with Allee effect",0.848934211494873,2.23860097421065
"1885",2535,FALSE,"without Allee effect",0.902342724656838,2.15395501910947
"1886",2536,TRUE,"with Allee effect",1.04887038054604,2.38852309401211
"1887",2537,FALSE,"without Allee effect",0.940057211330144,2.0224944620879
"1888",2538,TRUE,"with Allee effect",0.341687438086477,4.53105762733546
"1889",2539,FALSE,"without Allee effect",1.03973617150366,1.82264560564977
"1890",2540,TRUE,"with Allee effect",0.214875483179742,5.60095068782747
"1891",2541,FALSE,"without Allee effect",0.899314788961841,1.75989826726219
"1892",2542,TRUE,"with Allee effect",0.655098034591075,1.90624968432032
"1893",2544,TRUE,"with Allee effect",0.742230306685678,2.40956844699854
"1894",2545,FALSE,"without Allee effect",1.21776842985228,2.34498620127909
"1895",2546,TRUE,"with Allee effect",0.474029064574393,2.52325544077992
"1896",2550,TRUE,"with Allee effect",0.445283562765867,3.66703452285437
"1897",2551,FALSE,"without Allee effect",0.79696397234677,1.75861749664033
"1898",2552,TRUE,"with Allee effect",0.459905714661004,2.54488069844686
"1899",2554,TRUE,"with Allee effect",1.0143678744805,2.35070442430042
"1900",2556,TRUE,"with Allee effect",0.670752630303856,3.21219539654371
"1901",2557,FALSE,"without Allee effect",1.19051420607481,2.2230344151408
"1902",2558,TRUE,"with Allee effect",0.221110886816479,3.81813034152192
"1903",2562,TRUE,"with Allee effect",0.813369175327719,2.00344969520503
"1904",2564,TRUE,"with Allee effect",0.85689309491003,2.3085508057357
"1905",2565,FALSE,"without Allee effect",0.962215382021518,1.63525757706999
"1906",2566,TRUE,"with Allee effect",1.190082469392,1.87852729426341
"1907",2568,TRUE,"with Allee effect",0.965379031205132,2.2182494631071
"1908",2572,TRUE,"with Allee effect",0.644785858841555,2.98296847489379
"1909",2573,FALSE,"without Allee effect",1.04796484435353,2.0634243628673
"1910",2574,TRUE,"with Allee effect",0.595669455151488,10.6334427574923
"1911",2575,FALSE,"without Allee effect",1.40958998790739,2.48217012416531
"1912",2576,TRUE,"with Allee effect",0.718804235240219,4.31115630039072
"1913",2579,FALSE,"without Allee effect",0.999999999999965,1.49612599756811
"1914",2580,TRUE,"with Allee effect",0.250415666457015,6.36103364008924
"1915",2581,FALSE,"without Allee effect",1.02481618863624,2.1744540960458
"1916",2582,TRUE,"with Allee effect",0.978145539566865,2.51063075466968
"1917",2583,FALSE,"without Allee effect",0.840371653186392,1.75940745854238
"1918",2584,TRUE,"with Allee effect",0.664359203915265,2.04776326356427
"1919",2585,FALSE,"without Allee effect",0.846736888262076,2.13645167311088
"1920",2586,TRUE,"with Allee effect",0.729017109060101,2.10197888920138
"1921",2589,FALSE,"without Allee effect",1.13545142345677,1.89013462133022
"1922",2590,TRUE,"with Allee effect",0.791614756933531,2.89881335609192
"1923",2591,FALSE,"without Allee effect",0.853643106421152,1.61012015917111
"1924",2592,TRUE,"with Allee effect",0.0277638631928464,0.902699000642362
"1925",2594,TRUE,"with Allee effect",0.950447420488569,2.76500998231059
"1926",2595,FALSE,"without Allee effect",0.856248620676392,1.58403711424152
"1927",2596,TRUE,"with Allee effect",0.619169430909986,1.89302616224414
"1928",2597,FALSE,"without Allee effect",1.31503237510317,1.82175372639893
"1929",2598,TRUE,"with Allee effect",0.698050815041183,2.35084134374922
"1930",2601,FALSE,"without Allee effect",0.938599455335894,1.60127406269261
"1931",2602,TRUE,"with Allee effect",0.254569478790846,5.85994267300764
"1932",2604,TRUE,"with Allee effect",0.962512715559008,2.38505271222348
"1933",2606,TRUE,"with Allee effect",0.735721286224575,2.59776763678761
"1934",2607,FALSE,"without Allee effect",1.08460755762302,1.56021534571645
"1935",2608,TRUE,"with Allee effect",0.990037597470395,1.85171134948702
"1936",2609,FALSE,"without Allee effect",0.96563221065985,1.89996329439309
"1937",2610,TRUE,"with Allee effect",1.10015351519272,2.19037231244701
"1938",2612,TRUE,"with Allee effect",1.15018262822592,2.84329896883009
"1939",2614,TRUE,"with Allee effect",0.825352154782779,2.44006967800779
"1940",2616,TRUE,"with Allee effect",0.718888950163778,2.58230860756598
"1941",2617,FALSE,"without Allee effect",0.784598890710031,1.89018984570064
"1942",2618,TRUE,"with Allee effect",0.438027652413562,4.81341159250874
"1943",2620,TRUE,"with Allee effect",0.832308073157773,3.32636217001215
"1944",2621,FALSE,"without Allee effect",1.04916090746104,1.94478983527011
"1945",2622,TRUE,"with Allee effect",0.176786954566506,3.69370284484603
"1946",2623,FALSE,"without Allee effect",1.08061377352484,1.7775161163934
"1947",2624,TRUE,"with Allee effect",0.766932583974147,2.31691620160028
"1948",2625,FALSE,"without Allee effect",0.915582056844781,1.80587676242492
"1949",2626,TRUE,"with Allee effect",0.986439967778247,2.0047571853459
"1950",2628,TRUE,"with Allee effect",0.317426586769353,4.0941934081259
"1951",2629,FALSE,"without Allee effect",0.789332117549643,1.8787209218904
"1952",2630,TRUE,"with Allee effect",0.40506829221404,10.0510348604537
"1953",2632,TRUE,"with Allee effect",1.02130381305708,2.68581838657174
"1954",2636,TRUE,"with Allee effect",0.499834736111542,3.09971667267475
"1955",2638,TRUE,"with Allee effect",0.454745521702142,15.6180387739463
